Experiment,ExperimentName,Rotation,Gender,Order,Subject,AgeInMonths,AgeinYears,RunningOrder_List,CorrectResponse,ResponseCode,Response,ResponseRT,DisplayQuestion1.RTTime,Multi,Item,NewItem,Operation,Procedure,QuestionText,Position,Referent,Running
1,RyanMaths_Order1F_A,1,F,A,17,105,8,15,7{SPACE},0,13{SPACE},6571,760142,Object,22,46,Subtraction,QuestionProc1,"From the bakery, Sam bought 10 sweets and doughnuts, but gave 3 away. How many did he have left?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,17,105,8,7,2{SPACE},0,14{SPACE},17691,671940,Object,23,47,Subtraction,QuestionProc1,"At the competition, Sam won 8 stickers and medals. If 6 were stickers, how many were medals?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order1F_A,1,F,A,17,105,8,11,6{SPACE},0,7{SPACE},7046,709099,Object,24,48,Subtraction,QuestionProc1,"For the party, Sam bought 10 cakes. He bought 4 fewer cookies than cakes. How many cookies did he buy? ",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,10,13{SPACE},1,13{SPACE},6908,466273,Referent,1,1,Addition,QuestionProc,You have 4 apples and John has 9 apples. How many apples are there altogether?,First,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,8,10{SPACE},1,10{SPACE},5525,445918,Referent,2,2,Addition,QuestionProc,You had 8 pencils and Sarah gave you 2 more. How many pencils do you have now?,First,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,7,7{SPACE},1,7{SPACE},9679,440358,Referent,3,3,Addition,QuestionProc,You brought 3 games to the sleepover and Chris brought 4. How many games were brought to the sleepover altogether? ,First,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,11,13{SPACE},1,13{SPACE},9885,476188,Referent,4,4,Addition,QuestionProc,Anna has 7 sweets and you have 6 sweets. How many sweets are there altogether?,NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,9,12{SPACE},1,12{SPACE},13388,459333,Referent,5,5,Addition,QuestionProc,David has 8 stickers and you gave him 4 more stickers. How many stickers does David have now?,NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,4,11{SPACE},1,11{SPACE},7519,416291,Referent,6,6,Addition,QuestionProc,Beth brought 2 cakes to the party and you brought 9 more. How many cakes were brought to the party?,NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,13,9{SPACE},1,9{SPACE},17267,499699,Referent,7,7,Subtraction,QuestionProc,"You had 12 stickers but you gave some to Gareth. If you then had 3 stickers, how many did you give away?",First,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,15,7{SPACE},1,5{SPACE},5572,510592,Referent,8,8,Subtraction,QuestionProc,You had 7 grapes but Zahra took 2. How many grapes do you have now?,First,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,23,5{SPACE},0,4{SPACE},20183,596942,Referent,9,9,Subtraction,QuestionProc,You have 13 toys. Shaun has 8 fewer toys than you. How many does Shaun have?,First,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,3,3{SPACE},1,3{SPACE},8534,408743,Referent,10,10,Subtraction,QuestionProc,"Abbie had 9 pictures but she gave some to you. She then had 6 pictures, how many did she give to you?",NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,21,3{SPACE},1,3{SPACE},13906,565494,Referent,11,11,Subtraction,QuestionProc,Ross had 11 cartons. You took 8 of them. How many cartons does Ross have now?,NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,6,9{SPACE},1,9{SPACE},6817,430651,Referent,12,12,Subtraction,QuestionProc,Catherine has 15 bags. You have 6 fewer bags than Catherine. How many bags do you have?,NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,24,12{SPACE},1,12{SPACE},5926,602897,Referent,13,13,Addition,QuestionProc,Sam has 3 stickers and Jack has 9 stickers. How many stickers do they have altogether?,First,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,12,9{SPACE},1,9{SPACE},6189,482405,Referent,14,14,Addition,QuestionProc,Sam had 2 grapes and Rachel gave her 7 more. How many grapes does Sam have now?,First,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,1,13{SPACE},1,13{SPACE},7529,388922,Referent,15,15,Addition,QuestionProc,"Sam brought 8 toys to school, and Joe brought 5 more. How many toys were brought altogether? ",First,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,16,9{SPACE},1,9{SPACE},7411,518031,Referent,16,16,Addition,QuestionProc,Eva has 6 pictures and Sam has 3 pictures. How many pictures do they have altogether?,NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,20,11{SPACE},0,12{SPACE},5857,551562,Referent,17,17,Addition,QuestionProc,Nathan has 8 cartoons and Sam gave him 3 more. How many cartoons does Nathan have now?,NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,18,15{SPACE},1,15{SPACE},10390,535729,Referent,18,18,Addition,QuestionProc,"Rose bought 6 bags for the trip, and Sam bought 9 more. How many bags did they buy altogether?",NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,22,9{SPACE},1,9{SPACE},11211,576731,Referent,19,19,Subtraction,QuestionProc,"Sam had 13 apples. She gave some apples to Angus, and had 4 left. How many apples did she give away?",First,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,14,2{SPACE},1,2{SPACE},5267,504992,Referent,20,20,Subtraction,QuestionProc,Sam had 10 pencils but Jessica took 8 of them. How many pencils does Sam have now?,First,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,17,4{SPACE},1,4{SPACE},7243,525301,Referent,21,21,Subtraction,QuestionProc,Sam has 7 games. Murray has 3 fewer games than Sam. How many games does Murray have?,First,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,19,6{SPACE},1,6{SPACE},9920,545677,Referent,22,22,Subtraction,QuestionProc,"Ashleigh had 13 sweets. She gave some to Sam, then had 7 sweets left. How many sweets did she give away?",NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,2,4{SPACE},1,4{SPACE},11231,400181,Referent,23,23,Subtraction,QuestionProc,Ethan had 12 stickers but Sam took 8 of them. How many stickers does Ethan have now?,NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,5,9{SPACE},1,9{SPACE},7487,423806,Referent,24,24,Subtraction,QuestionProc,Fiona has 11 cakes and Sam has 2 fewer cakes than Fiona. How many cakes does Sam have? ,NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,9,14{SPACE},1,14{SPACE},7597,167203,Object,1,25,Addition,QuestionProc1,You have 8 apples and also have 6 bananas. How many pieces of fruit do you have altogether?,First,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,16,6{SPACE},1,6{SPACE},5870,262602,Object,2,26,Addition,QuestionProc1,"You had 4 pencils, then you got 2 notepads. How many things do you have now?",First,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,4,12{SPACE},1,12{SPACE},8564,114591,Object,3,27,Addition,QuestionProc1,You bought 5 games and 7 songs for the journey. How many things did you buy for the journey?,First,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,17,10{SPACE},1,10{SPACE},5212,267841,Object,4,28,Addition,QuestionProc1,Altogether you have 3 sweets and 7 doughnuts. How many snacks do you have?,NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,6,8{SPACE},1,8{SPACE},7260,134201,Object,5,29,Addition,QuestionProc1,"At the competition, you won 6 stickers and 2 medals. How many prizes did you win altogether? ",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,1,10{SPACE},1,10{SPACE},11412,89192,Object,6,30,Addition,QuestionProc1,"For the party, you bought 6 cakes and 4 cookies. How many snacks did you buy altogether?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,15,5{SPACE},0,13{SPACE},22834,256704,Object,7,31,Subtraction,QuestionProc1,"You had 8 stickers and cards, but gave 3 away. How many items did you have left?",First,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,10,4{SPACE},1,4{SPACE},16005,183235,Object,8,32,Subtraction,QuestionProc1,"You had 9 fruits altogether, a mix of grapes and oranges. If 5 were grapes, how many were oranges?",First,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,7,7{SPACE},1,7{SPACE},13191,147421,Object,9,33,Subtraction,QuestionProc1,You have 11 toys. You have 4 fewer books than toys. How many books do you have?,First,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,21,9{SPACE},1,9{SPACE},13256,317225,Object,10,34,Subtraction,QuestionProc1,"From the store, you bought 14 pictures and puzzles, but gave away 5. How many items did you have left?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,23,8{SPACE},1,8{SPACE},27779,354724,Object,11,35,Subtraction,QuestionProc1,"For drinks, you have a mix of 15 cartons and bottles. If 7 are cartons, how many are bottles?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,8,5{SPACE},1,5{SPACE},12134,159583,Object,12,36,Subtraction,QuestionProc1,"For the collection, you have 11 bags. You have 6 fewer boxes than bags. How many boxes do you have?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,18,8{SPACE},1,8{SPACE},9683,277560,Object,13,37,Addition,QuestionProc1,Sam has 3 stickers and also has 5 cards. How many items does she have altogether?,First,Other,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,5,9{SPACE},1,9{SPACE},12284,126913,Object,14,38,Addition,QuestionProc1,Sam had 5 grapes then she was given 4 oranges. How many pieces of fruit does she have now?,First,Other,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,19,11{SPACE},1,11{SPACE},9420,287007,Object,15,39,Addition,QuestionProc1,Sam took 4 toys and 7 books to the sleepover. How many things did she take to the sleepover altogether?,First,Other,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,24,14{SPACE},1,14{SPACE},9974,364725,Object,16,40,Addition,QuestionProc1,"Altogether, Sam has 5 pictures and 9 puzzles. How many items does she have?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,14,15{SPACE},1,15{SPACE},19093,233844,Object,17,41,Addition,QuestionProc1,"First Sam had 7 cartons, then she was given 8 bottles. How many drinks does she have now?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,12,11{SPACE},1,11{SPACE},11312,208901,Object,18,42,Addition,QuestionProc1,"For the collection, Sam brought 5 bags and 6 boxes. How many items did she bring altogether?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,11,6{SPACE},1,6{SPACE},14299,197562,Object,19,43,Subtraction,QuestionProc1,Sam had 14 apples and bananas but gave 8 away. How many pieces of fruit did she have left?,First,Other,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,3,2{SPACE},1,2{SPACE},10876,105991,Object,20,44,Subtraction,QuestionProc1,"Sam's 6-item stationery pack included both pencils and notepads. If 4 were pencils, how many were notepads?",First,Other,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,20,7{SPACE},1,7{SPACE},16900,303933,Object,21,45,Subtraction,QuestionProc1,Sam has 12 games. She has 5 fewer songs than games. How many songs does she have?,First,Other,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,2,7{SPACE},0,13{SPACE},5866,95087,Object,22,46,Subtraction,QuestionProc1,"From the bakery, Sam bought 10 sweets and doughnuts, but gave 3 away. How many did she have left?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,22,2{SPACE},1,2{SPACE},9663,326917,Object,23,47,Subtraction,QuestionProc1,"At the competition, Sam won 8 stickers and medals. If 6 were stickers, how many were medals?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order1M_B,1,M,B,18,109,9,13,6{SPACE},1,6{SPACE},5787,214724,Object,24,48,Subtraction,QuestionProc1,"For the party, Sam bought 10 cakes. She bought 4 fewer cookies than cakes. How many cookies did she buy? ",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,4,13{SPACE},1,13{SPACE},13633,738466,Object,1,1,Addition,QuestionProc1,Sam has 4 apples and also has 9 bananas. How many pieces of fruit does he have altogether?,First,Other,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,14,10{SPACE},1,10{SPACE},15126,939976,Object,2,2,Addition,QuestionProc1,"Sam had 8 pencils, then he got 2 notepads. How many things does he have now?",First,Other,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,16,7{SPACE},1,7{SPACE},14000,969019,Object,3,3,Addition,QuestionProc1,Sam bought 3 games and 4 songs for the journey. How many things did he buy for the journey?,First,Other,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,7,13{SPACE},1,13{SPACE},15073,776195,Object,4,4,Addition,QuestionProc1,Altogether Sam has 7 sweets and 6 doughnuts. How many snacks does he have?,NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,17,12{SPACE},1,12{SPACE},11227,980274,Object,5,5,Addition,QuestionProc1,"At the competition, Sam won 8 stickers and 4 medals. How many prizes did he win altogether? ",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,23,11{SPACE},1,11{SPACE},10777,1073134,Object,6,6,Addition,QuestionProc1,"For the party, Sam bought 2 cakes and 9 cookies. How many snacks did he buy altogether?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,6,9{SPACE},1,9{SPACE},14635,761094,Object,7,7,Subtraction,QuestionProc1,"Sam had 12 stickers and cards, but gave 3 away. How many items did he have left?",First,Other,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,12,7{SPACE},1,7{SPACE},20474,873379,Object,8,8,Subtraction,QuestionProc1,"Sam had 9 fruits altogether, a mix of grapes and oranges. If 2 were grapes, how many were oranges?",First,Other,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,24,5{SPACE},0,{SPACE},13585,1086747,Object,9,9,Subtraction,QuestionProc1,Sam had 13 toys. He had 8 fewer books than toys. How many books does he have?,First,Other,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,10,3{SPACE},1,3{SPACE},24626,837943,Object,10,10,Subtraction,QuestionProc1,"From the store, Sam bought 9 pictures and puzzles, but gave away 6. How many items did he have left?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,18,3{SPACE},0,7{SPACE},15920,996222,Object,11,11,Subtraction,QuestionProc1,"For drinks, Sam has a mix of 11 cartons and bottles. If 8 are cartons, how many are bottles?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,15,9{SPACE},0,21{SPACE},14987,954991,Object,12,12,Subtraction,QuestionProc1,"For the collection, Sam has 15 bags. He has 6 fewer boxes than bags. How many boxes does he have?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,22,12{SPACE},1,12{SPACE},16923,1062329,Object,13,13,Addition,QuestionProc1,You have 3 stickers and also have 9 cards. How many items do you have altogether?,First,Self,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,8,9{SPACE},1,9{SPACE},8728,784958,Object,14,14,Addition,QuestionProc1,You had 2 grapes then you were given 7 oranges. How many pieces of fruit do you have now?,First,Self,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,11,13{SPACE},1,13{SPACE},14907,852878,Object,15,15,Addition,QuestionProc1,You took 8 toys and 5 books to the sleepover. How many things did you take to the sleepover altogether?,First,Self,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,5,9{SPACE},1,9{SPACE},7936,746430,Object,16,16,Addition,QuestionProc1,"Altogether, you have 6 pictures and 3 puzzles. How many items do you have?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,19,11{SPACE},1,11{SPACE},8357,1004606,Object,17,17,Addition,QuestionProc1,"First you had 8 cartons, then you were given 3 bottles. How many drinks do you have now?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,2,15{SPACE},1,15{SPACE},21609,710610,Object,18,18,Addition,QuestionProc1,"For the collection, you brought 6 bags and 9 boxes. How many items did you bring altogether?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,9,9{SPACE},0,8{SPACE},28299,813285,Object,19,19,Subtraction,QuestionProc1,You had 13 apples and bananas but gave 4 away. How many pieces of fruit did you have left?,First,Self,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,20,2{SPACE},1,2{SPACE},14944,1019586,Object,20,20,Subtraction,QuestionProc1,"Your 10-item stationery pack included both pencils and notepads. If 8 were pencils, how many were notepads?",First,Self,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,1,4{SPACE},1,4{SPACE},25360,688976,Object,21,21,Subtraction,QuestionProc1,You have 7 games. You have 3 fewer songs than games. How many songs do you have?,First,Self,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,21,6{SPACE},1,6{SPACE},25763,1045378,Object,22,22,Subtraction,QuestionProc1,"From the bakery, you bought 13 sweets and doughnuts, but gave 7 away. How many did you have left?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,13,4{SPACE},1,4{SPACE},51407,924823,Object,23,23,Subtraction,QuestionProc1,"At the competition, you won 12 stickers and medals. If 8 were stickers, how many were medals?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,3,9{SPACE},1,9{SPACE},14167,724806,Object,24,24,Subtraction,QuestionProc1,"For the party, you bought 11 cakes. You bought 2 fewer cookies than cakes. How many cookies did you buy? ",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,17,14{SPACE},0,18{SPACE},24097,511482,Referent,1,25,Addition,QuestionProc,Sam has 8 apples and John has 6 apples. How many apples are there altogether?,First,Other,MultiRefQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,21,6{SPACE},1,6{SPACE},6145,596550,Referent,2,26,Addition,QuestionProc,Sam had 4 pencils and Sarah gave him 2 more. How many pencils does he have now?,First,Other,MultiRefQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,19,12{SPACE},1,12{SPACE},35473,565947,Referent,3,27,Addition,QuestionProc,Sam brought 5 games to the sleepover and Chris brought 7. How many games were brought to the sleepover altogether? ,First,Other,MultiRefQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,4,10{SPACE},1,10{SPACE},12674,158631,Referent,4,28,Addition,QuestionProc,Anna has 3 sweets and Sam has 7 sweets. How many sweets are there altogether?,NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,1,8{SPACE},1,8{SPACE},29130,91964,Referent,5,29,Addition,QuestionProc,David has 6 stickers and Sam gave him 2 more stickers. How many stickers does David have now?,NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,13,10{SPACE},1,10{SPACE},26899,450913,Referent,6,30,Addition,QuestionProc,Beth brought 6 cakes to the party and Sam brought 4 more. How many cakes were brought to the party?,NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,10,5{SPACE},1,5{SPACE},41919,321621,Referent,7,31,Subtraction,QuestionProc,"Sam had 8 stickers but he gave some to Gareth. If Sam then had 3 stickers, how many did he give away?",First,Other,MultiRefQuestions
1,RyanMaths_Order4F_A,4,F,A,23,100,8,16,4{SPACE},1,4{SPACE},10397,487357,Referent,8,32,Subtraction,QuestionProc,Sam had 9 grapes but Zahra took 5. How many grapes does he have now?,First,Other,MultiRefQuestions
